id,url,title,article,tags,posted_by,added_time
126378510,https://science.slashdot.org/story/20/03/02/035218/americas-coronavirus-testing-lags-far-behind-south-korea-and-china,America's Coronavirus Testing Lags Far Behind South Korea and China,"The news site Axios (founded by former Politico staffers) reports on an issue discovered at an Atlanta lab for America's Centers for Disease Control that was manufacturing ""relatively small amounts"" of coronavirus testing kits for laboratories around the country. Sources familiar with the situation in Atlanta tell them that manufacturing has now been moved to another lab. FDA Commissioner Stephen Hahn confirmed to the site that there had been problems with ""certain test components."" The Commissioner also said the problems had been resolved and ""were due to a manufacturing issue,"" and said the FDA has confidence in the current manufacturing of the tests they're distributing, which ""have passed extensive quality control procedures and will provide the high-level of diagnostic accuracy we need..."" Axios adds that ""It was not immediately clear if or how possible contamination in the Atlanta lab played a role in delays or problems"" that America's been experiencing with its coronavirus testing: The U.S. government had admitted to problems with its diagnostic tests -- which have put the U.S. well behind China and South Korea in doing large-scale testing of the American public for the coronavirus... As of Friday, South Korea had tested 65,000 people for the coronavirus; the U.S. had tested only 459, per Science Magazine. China can reportedly conduct up to 1.6 million tests a week. Although the World Health Organization has sent testing kits to 57 other countries, the U.S. decided to make its own. There have also been problems with the tests themselves. On Feb. 12, the FDA announced that health labs across the country were having problems validating the CDC's diagnostic test, Science reports in an in-depth account of what went wrong with the tests. The FDA announced yesterday that public health labs can create their own diagnostic test. Scott Becker, the CEO of the Association of Public Health Laboratories, told Science that he expects that public health labs will be able to do 10,000 tests a day by the end of the week.","usa, government, medicine",EditorDavid,2020-03-01 23:09:00
126300256,https://science.slashdot.org/story/20/03/01/073233/amazon-bans-1-million-products-over-coronavirus-claims,Amazon Bans 1 million Products Over Coronavirus Claims,"""Amazon has pulled more than 1 million items from its digital shelves due to claims that the products could either cure or help prevent the spread of coronavirus,"" reports SiliconValley.com: The move comes during the same week that Facebook said it would ban advertisements on its platform for products purporting to cure or curtail the spread of the virus that has so far infected more than 80,000 people, and results in almost 3,000 deaths, mostly in China. Amazon said has been taking the products in question down throughout the month... ""Amazon has always required sellers provide accurate information on product detail pages and we remove those that violate our policies,"" said an Amazon spokesperson, in a statement given to this news organization.","business, facebook, medicine",EditorDavid,2020-03-01 11:34:00
126230844,https://science.slashdot.org/story/20/02/29/1148236/health-experts-worry-coronavirus-may-be-spreading-undetected-in-the-us,Health Experts Worry Coronavirus May Be Spreading Undetected in the US,"UPDATE: (2/29/2020) Saturday U.S. health officials confirmed the first American death from coronavirus. And the Boston Globe's Stat News site reports that the new coronavirus ""may be spreading in parts of the Pacific Northwest, with California, Oregon, and Washington State reporting Friday that they have diagnosed cases with no travel history or known contact with another case...."" Problems with a coronavirus test developed by the Centers for Disease Control and Prevention have meant that little testing for the new virus has been done in the U.S. Worried infectious diseases experts have warned that the lack of apparent cases in the country cannot be taken as a sign the virus isn't spreading, undetected in some places... The discovery that the virus may be spreading in the country should not come as a surprise, said Michael Osterholm, director of the University of Minnesota's Center for Infectious Diseases Research and Policy. ""It just tells us where there is testing, there are cases. And that's what we have to understand,"" Osterholm said. ""There is no such thing as a barrier containment to keep these out. It's going to happen. And what we have to do now is get on with how we're going to deal with them...."" Dr. Sara Cody, health officer for Santa Clara County, said individuals need to start practicing good hand hygiene and learn to stop touching their faces -- people can infect themselves if they pick up viruses off a contaminated surface, then put a finger in their mouth or rub their eyes or nose.","medicine, thirdworld, failedstate",EditorDavid,2020-02-29 11:34:00
126174842,https://science.slashdot.org/story/20/02/28/209242/who-raises-coronavirus-threat-assessment-to-its-highest-level,WHO Raises Coronavirus Threat Assessment To Its Highest Level,"World Health Organization officials said Friday they are increasing the risk assessment of the coronavirus, which has spread to at least 49 countries in a matter of weeks, to ""very high"" at a global level. From a report: ""We are on the highest level of alert or highest level of risk assessment in terms of spread and in terms of impact,"" said Dr. Mike Ryan, executive director of WHO's health emergencies program. The group isn't trying to alarm or scare people, he said. ""This is a reality check for every government on the planet: Wake up. Get ready. This virus may be on its way and you need to be ready. You have a duty to your citizens, you have a duty to the world to be ready."" The world can still avoid ""the worst of it,"" but the increased risk assessment means the WHO's ""level of concern is at its highest,"" he said at a press conference at WHO headquarters in Geneva. World leaders still have a chance to contain the virus within their borders, Ryan said. ""To wait, to be complacent to be caught unawares at this point, it's really not much of an excuse.""","health, medicine, who",msmash,2020-02-28 16:09:00
126142650,https://news.slashdot.org/story/20/02/28/1310251/the-most-popular-youtube-videos-about-the-coronavirus-are-being-made-in-india----and-theyre-full-of-hoaxes,The Most Popular YouTube Videos About The Coronavirus Are Being Made In India -- And They're Full Of Hoaxes,"India is in the middle of a YouTube-powered coronavirus frenzy that could kill people. From a report: The most popular YouTube video in the world about the coronavirus was created by a channel called Wonderful Secrets of the World, which typically publishes Hindi-language videos about sports and cars, as well as roundups like ""Top 5 Secret Places Hidden in Famous Locations"" or ""30 Amazing Facts About Human Body."" The channel, the logo of which looks uncannily like that of Volkswagen, hides its subscriber count, but 16 of its videos have been viewed over a million times -- the most popular being the coronavirus explainer, which has been seen 13.6 million times as of Wednesday. Wonderful Secrets of the World isn't an outlier. It is the tip of a huge Indian YouTube iceberg of content about the outbreak. The disease has 75,280 confirmed cases, and 2,014 deaths, mostly in mainland China. Shared at high rates, these videos often combine basic facts about the novel coronavirus from Wuhan, China, with Indian nationalist propaganda and hearsay -- with serious real-life consequences. There are reports of a man in southeast India who had a urinary tract infection and killed himself on Feb. 10, mistakenly thinking he had the coronavirus. His son told local media he was watching a lot of videos about the virus online. ""We told him that he did not have coronavirus, but he refused to let us near him. He told all the villagers to stay away. He would tell them that their kids would also end up contracting it if they came close to him,"" his son told reporters. Karen Rebelo, deputy editor for Boom, an Indian fact-checking organization that reported on the story, told BuzzFeed News it's extremely difficult to fact-check YouTube videos because often it's not a straightforward question of whether the content is true or false. ""Most Indians coming online for the first time start by streaming YouTube videos because it's free,"" Rebelo said. She said that most fact-checking efforts in India are only being done in English and Hindi, so things are even more complicated for videos being created in regional languages. It's also hard to fact-check videos that mix truth and hoax freely together.","social, india, youtube",msmash,2020-02-28 10:30:00
126069960,https://science.slashdot.org/story/20/02/27/2156202/we-should-prepare-for-a-us-outbreak-of-coronavirus-not-because-we-may-feel-personally-at-risk-but-so-that-we-can-help-lessen-the-risk-for-everyone,"We Should Prepare For a US Outbreak of Coronavirus, Not Because We May Feel Personally at Risk, But So That We Can Help Lessen the Risk For Everyone.","Zeynep Tufekci, writing for Scientific American: Preparing for the almost inevitable global spread of this virus, now dubbed COVID-19, is one of the most pro-social, altruistic things you can do in response to potential disruptions of this kind. We should prepare, not because we may feel personally at risk, but so that we can help lessen the risk for everyone. We should prepare not because we are facing a doomsday scenario out of our control, but because we can alter every aspect of this risk we face as a society. That's right, you should prepare because your neighbors need you to prepare -- especially your elderly neighbors, your neighbors who work at hospitals, your neighbors with chronic illnesses, and your neighbors who may not have the means or the time to prepare because of lack of resources or time. Prepper and survivalist subcultures are often associated with doomsday scenarios and extreme steps: people stocking and hoarding supplies, building bunkers and preparing to go off the grid so that they may survive some untold catastrophe, brandishish weapons to guard their compound while their less prepared neighbors perish. All this appears both extreme and selfish, and, to be honest, a little nutty -- just check the title of the TV series devoted to the subculture: Doomsday Preppers, implying, well, a doomsday and the few prepared individuals surviving in a war-of-all-against-all world. It also feels like a scam: there is no shortage of snake oil sellers who hope stoking such fears will make people buy more supplies: years' worth of ready-to-eat meals, bunker materials and a lot more stuff in various shades of camo. (The more camo the more doomsday feels, I guess!) The reality is that there is little point ""preparing"" for the most catastrophic scenarios some of these people envision. As a species, we live and die by our social world and our extensive infrastructure -- and there is no predicting what anybody needs in the face of total catastrophe. In contrast, the real crisis scenarios we're likely to encounter require cooperation and, crucially, ""flattening the curve"" of the crisis exactly so the more vulnerable can fare better, so that our infrastructure will be less stressed at any one time.","health, covid19, medicine",msmash,2020-02-28 00:01:00
126078850,https://science.slashdot.org/story/20/02/27/2353236/us-health-workers-responding-to-coronavirus-lacked-training-and-protective-gear-whistle-blower-says,"US Health Workers Responding To Coronavirus Lacked Training and Protective Gear, Whistle-Blower Says","Federal health employees interacted with Americans quarantined for possible exposure to the coronavirus without proper medical training or protective gear then scattered into the general population, The New York Times reported Thursday, citing a government whistle-blower. From the report: In a portion of a complaint filing obtained by The New York Times that has been submitted to the Office of the Special Counsel, the whistle-blower, described as a senior leader at the Department of Health and Human Services, said the team was ""improperly deployed"" to two military bases in California to assist the processing of Americans who had been evacuated from coronavirus hot zones in China and elsewhere. The staff members were sent to Travis Air Force Base and March Air Reserve Base and were ordered to enter quarantined areas, including a hangar where coronavirus evacuees were being received. They were not provided training in safety protocols until five days later, the person said. Without proper training or equipment, some of the exposed staff members moved freely around and off the bases, with at least one person staying in a nearby hotel and leaving California on a commercial flight. Many were unaware of the need to test their temperature three times a day.","health, usa, medicine",msmash,2020-02-27 19:54:00
123712460,https://science.slashdot.org/story/20/01/21/2044236/first-case-of-new-coronavirus-detected-in-us,First Case of New Coronavirus Detected In US,"The first case of an infection with a new coronavirus has been discovered in the United States. NPR reports: A man from Washington state returned home after a trip to Wuhan, China, on Jan. 15, sought medical attention on Jan. 19 and now is in isolation at Providence Regional Medical Center in Everett, Wash. State health officials say his condition is quite good and even referred to him as ""healthy."" But testing from the Centers for Disease Control and Prevention on the 20th confirm that he is infected with the Wuhan coronavirus. The man arrived back in the U.S. prior to the implementation of screening at three domestic airports on Friday. As of yesterday, over 200 cases of the virus have been reported in China.","china, health, usa",BeauHD,2020-01-21 17:20:00
126065646,https://science.slashdot.org/story/20/02/27/2059229/coronavirus-cases-soar-in-italy-and-iran-48-countries-now-report-infections,Coronavirus Cases Soar in Italy and Iran; 48 Countries Now Report Infections,"The fight to contain the coronavirus entered an alarming new phase on Thursday as caseloads soared in Europe and the Middle East, and health officials in the United States and Germany dealt with patients with no known connection to others with the infection. From a report: The German and American cases raised the possibility that the virus could have begun to spread locally, or that infected people had spread it to others sequentially, making it virtually impossible to trace and isolate the origins. Either way, the cases, thousands of miles apart, underscored how quickly the virus was making its way around the globe after emerging in China. Japan's government closed all schools through March in an effort to combat the outbreak. Iran canceled Friday Prayers in major cities, a cornerstone ritual of the Islamic Republic. Saudi Arabia barred pilgrims from visiting Mecca and Medina. President Trump announced that Vice President Mike Pence would lead the American effort to combat the virus, but the administration continued to send mixed messages. Public health officials warned of potentially ""major disruptions,"" while Mr. Trump blamed Democrats and cable news channels for overstating the threat. Financial markets continued their weeklong declines. In the Middle East, concerns built about the growing severity of the outbreak in Iran, the source of infections in many other countries. The government said on Thursday that 245 people had been infected and 26 had died, but experts say there are probably many more cases. Several countries registered new infections that illustrated the diverse ways the pathogen could cross borders.","health, medicine, safety",msmash,2020-02-27 17:20:00
126055616,https://tech.slashdot.org/story/20/02/27/1850251/facebook-cancels-f8-developer-conference-due-to-coronavirus-concerns,Facebook Cancels F8 Developer Conference Due To Coronavirus Concerns,"Facebook has canceled the in-person portion of F8, the company's annual developer conference, due to coronavirus concerns. F8 was originally scheduled to take place on May 5th and May 6th later this year. From a report: Instead, Facebook says that it will replace the main F8 conference with ""locally hosted events, videos and live-streamed content.""","facebook, developers, programming",msmash,2020-02-27 14:50:00
125989548,https://science.slashdot.org/story/20/02/27/0510209/us-confirms-first-case-of-coronavirus-from-unknown-origin,US Confirms First Case of Coronavirus From Unknown Origin,"The Centers for Disease Control and Prevention confirmed that a resident from Northern California has contracted the coronavirus without traveling outside the United States or coming in contact with another patient known to have the infection -- the first sign that the disease may be spreading within a local community. The Sacramento Bee reports: ""It is a confirmed case. There is one in Northern California,"" CDC spokesman Scott Pauley told The Sacramento Bee just before 4 p.m. Wednesday. In the Northern California case, ""the individual is a resident of Solano County and is receiving medical care in Sacramento County. The individual had no known exposure to the virus through travel or close contact with a known infected individual,"" California Department of Public Health officials said in a news release Wednesday evening. State public health officials in Sacramento, citing the U.S. Centers for Disease Control and Prevention, said the case is the first person-to-person transmission of the COVID-19 virus. Earlier cases of person-to-person transmission in Illinois and in San Benito County came ""after close, prolonged interaction with a family member who returned from Wuhan, China, and had tested positive for COVID-19,"" California Department of Public Health officials said in their Wednesday statement. Dr. Sonia Angell, the state's public health officer, called the outbreak an ""evolving situation"" that the state had been monitoring since the first cases in China late last year. but added ""there is a lot we already know."" ""We have been anticipating the potential for such a case in the U.S., and given our close familial, social and business relationships with China, it is not unexpected that the first case in the U.S. would be in California,"" Angell said in prepared remarks. Earlier today, President Trump announced that Vice President Mike Pence will lead the government's response to the virus. In the rare White House address, Trump maintained that the risk to the U.S. from the virus ""remains very low.""","health, usa, california",BeauHD,2020-02-27 03:00:00
125970108,https://science.slashdot.org/story/20/02/27/009245/trump-puts-mike-pence-in-charge-of-response-to-coronavirus-says-us-risk-remains-very-low,"Trump Puts Mike Pence In Charge of Response To Coronavirus, Says US Risk 'Remains Very Low'","Vice President Mike Pence will be put in charge of the U.S. response to the deadly coronavirus outbreak, President Donald Trump announced Wednesday in an address from the White House. CNBC reports: Trump, in a rare appearance in the White House briefing room, maintained that the risk to the U.S. from the virus ""remains very low,"" amid global fears that a pandemic could be imminent. But the U.S. is ready for ""anything,"" Trump said, including an outbreak ""of larger proportions."" In that spirit, Trump said he would be putting Pence, who has ""a certain talent for this,"" in charge of the response. The president cited his veep's experience with health care policy during his time as governor of Indiana. Around noon Wednesday, the CDC had confirmed 60 coronavirus cases in the U.S., a majority of which came from passengers repatriated from the Diamond Princess cruise ship that was quarantined off the coast of Japan. The Trump administration has taken numerous steps in response to the virus, such as declaring a public health emergency and imposing travel restrictions and mandatory quarantines. And White House officials, along with Trump himself, have worked to ease fears of a pandemic that have rattled governments and investors around the world.","health, usa, whitehouse",BeauHD,2020-02-26 20:45:00
125929184,https://slashdot.org/story/20/02/26/1554224/amazon-warns-sellers-not-to-gouge-users-on-face-masks-as-prices-skyrocket-on-coronavirus-fears,Amazon Warns Sellers Not To Gouge Users on Face Masks as Prices Skyrocket on Coronavirus Fears,"Amazon is warning third-party sellers on its Marketplace platform not to gouge customers on protective face masks as the Wuhan coronavirus outbreak that originated in mainland China continues to spread internationally and becomes increasingly likely to hit the U.S. From a report: The effectiveness of the masks as a preventative measure against infection by the coronavirus, a novel virus called SARS-CoV-2 which causes a disease called COVID-19, is unclear. Proper handwashing and avoiding contact with infected individuals is probably more important, and the Centers for Disease Control isn't currently advising the general public wear masks. But prices for masks have tripled and in some cases quadrupled on Amazon, with Amazon telling some sellers that their listings are ""not in compliance"" with policies that ban price-gouging. Typically this policy is enforced during the holiday season when there are shortages of popular gifts, though price-gouging on Amazon during previous crises has been an issue (such as elevated prices for water before the impact of Hurricane Irma). Many states also have laws against raising prices of basic goods during emergencies, which the outbreak is after the feds declared a public health emergency last month.","amazon, business, commerce",msmash,2020-02-26 15:21:00
125893946,https://science.slashdot.org/story/20/02/26/0920248/americans-should-prepare-for-coronavirus-crisis-in-us-cdc-says,"Americans Should Prepare For Coronavirus Crisis in US, CDC Says","Top U.S. public health officials said Tuesday that Americans should prepare for the spread of the coronavirus in communities across the country. From a report: ""It's not so much a question of if this will happen anymore but rather more a question of exactly when this will happen and how many people in this country will have severe illness,"" Dr. Nancy Messonnier, the head of the National Center for Immunization and Respiratory Diseases at the Centers for Disease Control and Prevention, said during a media briefing Tuesday. Measures to contain the virus in the U.S. so far have involved restricting travel to and from China -- the center of the outbreak -- and isolating identified cases. But Messonnier said evidence that the virus is spreading to countries outside the region, such as Iran and Italy, has raised the CDC's ""level of concern and expectation that we'll see spread"" in the U.S.","health, usa, cdc",msmash,2020-02-26 10:01:00
125851150,https://science.slashdot.org/story/20/02/25/1830246/how-one-singapore-sales-conference-spread-coronavirus-around-the-world,How One Singapore Sales Conference Spread Coronavirus Around the World,"Last month, 109 people gathered in a Singapore hotel for an international sales conference held by a U.K.-based company that makes products to analyze gas. When the attendees flew home, some unwittingly took the coronavirus with them [Editor's note: the link may be paywalled]. From a report: The virus had a 10-day head start on health authorities who, after belatedly learning a 41-year-old Malaysian participant was infected, began a desperate effort to track the infection through countries including South Korea, England and France. Health investigators have found at least 20 people in six Asian and European countries who were sickened, some who attended the conference and others who came in contact with participants. A globalized economy, one that's far more integrated than in the early 2000s when the SARS virus broke out, is complicating the task of responding to epidemics. After this one conference alone, 94 participants left Singapore, authorities determined. Some joined Lunar New Year dinners. Others went on vacation, one to an Alpine ski town. They had eaten, taken car rides and shared a roof with others who then boarded more planes to places the virus hadn't yet reached. Health officials used international communications channels to share names of the potentially infected and relied on self-reporting by sickened conference-goers, creating ""activity maps"" that detailed their movement. They checked flight manifests and called passengers. French authorities closed down schools in sparsely populated towns. U.K. public-health officials isolated health-care workers who got the illness and searched for patients with whom they came in contact.","health, medicine, coronavirus",msmash,2020-02-25 14:45:00
125848086,https://slashdot.org/story/20/02/25/1616208/japan-urges-telecommuting-staggered-shifts-to-curb-coronavirus,"Japan Urges Telecommuting, Staggered Shifts To Curb Coronavirus","The Japanese government on Tuesday urged companies to recommend telecommuting and staggered shifts for workers in a bid to curb the spread of the new coronavirus. From a report: The plan, approved at a cabinet meeting on Tuesday, also urged people with symptoms of cold or fever to stay at home and asked event organizers to carefully consider whether to proceed with their plans. Japan has 159 cases of infections from the flu-like coronavirus, apart from 691 on a cruise ship docked south of Tokyo. On Tuesday, broadcaster NHK reported a fourth death among passengers. Rather than trying to contain the disease outright, authorities are seeking to slow its expansion and minimize deaths. Telecommuting, or working online or from home, would reduce the infection risk from people gathered in one place.","business, japan, coronavirus",msmash,2020-02-25 12:41:00
125765020,https://tech.slashdot.org/story/20/02/24/2317256/how-china-is-hunting-down-coronavirus-critics,How China Is Hunting Down Coronavirus Critics,"""As China ramps up efforts to control the narrative around the coronavirus outbreak, it is also expanding its efforts to leverage online platforms to track down people who dare to speak out,"" reports Vice. ""From tracking down Twitter users using their mobile numbers to hacking WeChat accounts to find out someone's location, Beijing is eager to stop any negative news from being shared online -- and is will to use intimidation, arrests and threats of legal action."" From the report: Joshua Left, a 28-year-old entrepreneur who runs a self-driving car startup in Wuhan, China, arrived in San Francisco in mid-January for a vacation, just as the first reports of a new ""SARS-like"" virus outbreak in China reached the U.S. He almost immediately began worrying about his family back in his hometown of Wuhan, where the disease appeared to originate, and where panic was starting to set in. Concerned that his family might not be getting information on the scale of the burgeoning epidemic, he posted messages on his WeChat account sharing information he was afraid were not available inside China. ""But then things started to get weird,"" he told VICE News. Left, who asked not to be identified by his full Chinese name, said he first received a warning message from WeChat administrators. Then he began receiving strangely specific messages that appeared to come from four of his friends on WeChat, all asking him for his location, what hotel he was staying at in San Francisco, what his room number was, and what his U.S. phone number was. Then his cell phone received a warning message that someone in Shanghai was trying to log into his account. Finally, when he wouldn't tell them where he was staying, the same accounts all simultaneously began urging him to return to China as soon as possible. Left told VICE News the he believes his friends only sent the messages after they were coerced by agents from the Ministry of State Security in an attempt to get him to reveal his location, and part of a much wider effort by the Chinese government to crack down on any dissenting voices who are sharing content related to the coronavirus outbreak. The report also mentions a separate incident where agents from the Ministry of State Security detained and interrogated a Chinese resident for criticizing the Chinese government's delayed response to the coronavirus outbreak on Twitter. After the resident refused to meet with the Ministry over the phone, the agents showed up at his front door with a screenshot of his tweet that they say ""attacks the Communist Party of China."" The resident was forced to sign a ""promise note"" saying he would not repeat the ""threat"" he had made.","china, internet, social",BeauHD,2020-02-24 22:02:00
125755040,https://science.slashdot.org/story/20/02/24/2050254/coronavirus-outbreak-has-pandemic-potential-but-its-not-there-yet-who-says,"Coronavirus Outbreak Has 'Pandemic Potential' But It's Not There Yet, WHO Says","The deadly outbreak of a novel coronavirus has the world on edge, but it has not yet developed into a pandemic, according to the World Health Organization. From a report: Although WHO has declared the outbreak a ""public health emergency of international concern,"" the outbreak has not met the criteria needed to be described as a pandemic when it comes to its geographical spread and impact, WHO Director-General Tedros Adhanom Ghebreyesus said during a press briefing with reporters on Monday. ""Our decision about whether to use the word 'pandemic' to describe an epidemic is based on an ongoing assessment of the geographical spread of the virus, the severity of disease it causes and the impact it has on the whole society,"" Ghebreyesus said during the briefing. ""For the moment, we are not witnessing the uncontained global spread of this virus and we are not witnessing large-scale severe disease or deaths,"" he said. ""Does this virus have pandemic potential? Absolutely it has. Are we there yet from our assessment? Not yet. So how should we describe the current situation? What we see are epidemics in different parts of the world, affecting countries in different ways and requiring a tailored response.""","medicine, who, coronavirus",msmash,2020-02-24 17:22:00
125748728,https://science.slashdot.org/story/20/02/24/1921218/labs-in-the-us-will-start-looking-for-the-new-coronavirus-this-week,Labs in the US Will Start Looking For the New Coronavirus This Week,"Six public health labs in the US plan to start monitoring the general population for the new coronavirus this week. The Centers for Disease Control and Prevention (CDC) says that the risk of the virus still remains low for the general population. But activating the disease surveillance network will allow the CDC and other public health officials to find any undetected virus circulating through the country. From a report: ""It's important because right now, all the efforts are focused on people who have a direct link to China, or a direct link to lab-confirmed cases. There's no system in place to detect low-level transmission that might be under the radar,"" says Edward Belongia, the director of the Center for Clinical Epidemiology and Population Health at the Marshfield Clinic Research Institute. The six labs -- in San Francisco, Los Angeles, Seattle, Chicago, and New York City -- are already part of the nationwide influenza surveillance network, and they conduct regular monitoring of all types of viruses. At the labs, samples from sick people are tested for various pathogens, creating a big-picture look at how much various diseases are spreading through the community. Surveillance hasn't started yet, in part because of problems with the test for the novel coronavirus developed by the CDC. The test that will be used for surveillance that was designed to diagnose people who have symptoms of the illness caused by the virus called COVID-19. It was distributed to public health labs around the country last week, but the majority of the labs had trouble running it. The CDC says this often happens during the rollout of a new test, but it has not specified what the reasons for the errors are. Vote in our coronavirus poll.","health, usa, medicine",msmash,2020-02-24 15:22:00
125623088,https://science.slashdot.org/story/20/02/21/2257228/scientists-condemn-conspiracy-theories-about-origin-of-coronavirus-outbreak,Scientists Condemn Conspiracy Theories About Origin of Coronavirus Outbreak,"hackingbear writes: A group of 27 prominent public health scientists from outside China, who have studied SARS-CoV-2 and ""overwhelmingly conclude that this coronavirus originated in wildlife"" just like many other viruses that have recently emerged in humans, is pushing back against a steady stream of stories and even a scientific paper suggesting a laboratory in Wuhan, China, may be the origin of the outbreak of COVID-19. ""The rapid, open, and transparent sharing of data on this outbreak is now being threatened by rumors and misinformation around its origins,"" the scientists, from nine countries, write in a statement published online by The Lancet . Many posts on social media have singled out the Wuhan Institute of Virology for intense scrutiny because it has a laboratory at the highest security level -- biosafety level 4 -- and its researchers study coronaviruses from bats; speculations have included the possibility that the virus was bioengineered in the lab or that a lab worker was infected while handling a bat. Researchers from the institute have insisted there is no link between the outbreak and their laboratory. Peter Daszak, president of the EcoHealth Alliance and a cosignatory of the statement, has collaborated with researchers at the Wuhan institute who study bat coronaviruses. ""We're in the midst of the social media misinformation age, and these rumors and conspiracy theories have real consequences, including threats of violence that have occurred to our colleagues in China.""","china, health, science",BeauHD,2020-02-21 21:25:00
125613786,https://tech.slashdot.org/story/20/02/21/153250/pc-shipments-expected-to-drop-this-year-because-of-coronavirus-outbreak,PC Shipments Expected To Drop This Year Because of Coronavirus Outbreak,"The coronavirus outbreak could result in at least a 3.3% drop -- and as high as a 9% dip -- in the volume of PCs that will ship globally this year, research firm Canalys reported Thursday evening in its revised projections to clients. From a report: PC shipments will be down between 10.1% to 20.6% in Q1 2020, the firm estimated. The impact will remain visible in Q2, when the shipments are expected to drop between 8.9% (best case scenario, per Canalys) and 23.4% (worst case scenario), it said. In the best case scenario, the outbreak would mean 382 million units will ship in 2020, down 3.4% from 396 million last year. The worst case makes a deeper dent, stating that about 362 million units will ship this year, down 8.5% from last year. ""In the best-case scenario, production levels are expected to revert to full capacity by April 2020, hence the biggest hit will be to sell-in shipments in the first two quarters, with the market recovering in Q3 and Q4,"" the firm said.","business, technology, computer",msmash,2020-02-21 11:21:00
125586630,https://slashdot.org/story/20/02/20/1917244/coronavirus-has-temporarily-reduced-chinas-co2-emissions-by-a-quarter,Coronavirus Has Temporarily Reduced China's CO2 Emissions By a Quarter,"As China battles one of the most serious virus epidemics of the century, the impacts on the country's energy demand and emissions are only beginning to be felt. From a report: Electricity demand and industrial output remain far below their usual levels across a range of indicators, many of which are at their lowest two-week average in several years. These include: Coal use at power stations reporting daily data at a four-year low. Oil refinery operating rates in Shandong province at the lowest level since 2015. Output of key steel product lines at the lowest level for five years. Levels of NO2 air pollution over China down 36% on the same period last year. Domestic flights are down up to 70% compared to last month. All told, the measures to contain coronavirus have resulted in reductions of 15% to 40% in output across key industrial sectors. This is likely to have wiped out a quarter or more of the country's CO2 emissions over the past two weeks, the period when activity would normally have resumed after the Chinese new-year holiday. Over the same period in 2019, China released around 400m tonnes of CO2 (MtCO2), meaning the virus could have cut global emissions by 100MtCO2 to date. The key question is whether the impacts are sustained, or if they will be offset -- or even reversed -- by the government response to the crisis.","china, energy, coronavirus",msmash,2020-02-20 18:06:00
125557528,https://science.slashdot.org/story/20/02/20/0043231/icann-to-hold-first-ever-remote-public-meeting-due-to-covid-19-outbreak,ICANN To Hold First-Ever Remote Public Meeting Due To COVID-19 Outbreak,"penciling_in shares a report from CircleID: The Internet Corporation for Assigned Names and Numbers (ICANN) has announced that its ICANN67 Public Meeting, which was to be held in Cancun, Mexico, will now be held via remote participation-only. This decision was made as a result of the COVID-19 outbreak, considered a public health emergency of international concern by the World Health Organization. The meeting, scheduled for March 7-12, 2020, marks the first time in ICANN's history that it will hold a Public Meeting solely with remote participation. ""This is a decision that the ICANN Board has been considering since the outbreak was first announced and it is one that we haven't taken lightly,"" said Maarten Botterman, ICANN Board Chair. ""We know that changing this meeting to remote participation-only will have an impact on and cause disruption to our community; however, this decision is about people. Protecting the health and safety of the ICANN community is our top priority.""","health, internet, covid19",BeauHD,2020-02-20 06:00:00
125521692,https://science.slashdot.org/story/20/02/18/2357221/why-are-hiv-drugs-being-used-to-treat-the-new-coronavirus,Why Are HIV Drugs Being Used To Treat the New Coronavirus?,"Gizmodo's Ed Cara explains why HIV drugs are being used to treat the new coronavirus. An anonymous reader shares the report: On Tuesday, the Japanese government announced it will begin clinical trials to test treatments for the deadly new coronavirus that's engulfed China and spread to over two dozen countries. Rather than new drugs, they'll be studying existing medications already used to treat HIV and other viral diseases. But why exactly are researchers hopeful that these drugs can be repurposed for the new coronavirus, and how likely are they to work? The new coronavirus, recently named SARS-CoV-2 due to its close genetic ties to the SARS coronavirus, is made out of RNA. Other RNA viruses include the ones that cause Ebola, hepatitis C, and yes, HIV/AIDS. RNA viruses come in all shapes and sizes, and those that infect humans can do so in different ways. But many of the drugs that go after HIV and the hepatitis C virus broadly target weaknesses found in all sorts of viruses. The approved hepatitis C drug ribavirin, for instance, interferes with something called the RNA-dependent RNA polymerase, an enzyme essential for many viruses -- including coronaviruses -- to produce more of themselves inside a cell. HIV drugs like lopinavir inhibit other enzymes that allow viruses to break down certain proteins, which cripples their ability to infect cells and replicate. Broad antiviral drugs like lopinavir should be able to work against SARS-CoV-2, scientists theorize. And there's already some circumstantial evidence they do. Some of these drugs have been successfully tested out for SARS and MERS, for instance, two other nasty coronaviruses that have emerged in recent years.","aids, health, hiv",BeauHD,2020-02-18 23:30:00
